experiment_id,dataset,split,model_name,commit,metric_name,metric_value,seed,B,epoch
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5686,42,NaN,74
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5497,42,NaN,75
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5733,42,NaN,75
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5372,42,NaN,76
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5643,42,NaN,76
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5395,42,NaN,77
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5692,42,NaN,77
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5353,42,NaN,78
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5651,42,NaN,78
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5409,42,NaN,79
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5721,42,NaN,79
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5374,42,NaN,80
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5649,42,NaN,80
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5347,42,NaN,81
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5637,42,NaN,81
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5337,42,NaN,82
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5618,42,NaN,82
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5373,42,NaN,83
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5614,42,NaN,83
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5741,42,NaN,84
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6001,42,NaN,84
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5434,42,NaN,85
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5670,42,NaN,85
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5337,42,NaN,86
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5625,42,NaN,86
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5394,42,NaN,87
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5631,42,NaN,87
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5450,42,NaN,88
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5733,42,NaN,88
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5388,42,NaN,89
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5625,42,NaN,89
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5442,42,NaN,90
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5706,42,NaN,90
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5341,42,NaN,91
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5634,42,NaN,91
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5325,42,NaN,92
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5613,42,NaN,92
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5349,42,NaN,93
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5618,42,NaN,93
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5691,42,NaN,94
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5960,42,NaN,94
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5336,42,NaN,95
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5629,42,NaN,95
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5330,42,NaN,96
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5637,42,NaN,96
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5330,42,NaN,97
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5616,42,NaN,97
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5501,42,NaN,98
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5693,42,NaN,98
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5300,42,NaN,99
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5585,42,NaN,99
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5535,42,NaN,100
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5730,42,NaN,100
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5281,42,NaN,101
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5587,42,NaN,101
gnn_reg_cip,ZINC_SMALL,test,VanillaGNN,N/A,mae,0.5805,42,NaN,99
gnn_reg_cip,ZINC_SMALL,test,VanillaGNN,N/A,r2,0.6622,42,NaN,99
